Sample,Area,Mean,StdDev,Mode,Min,Max,X,Y,IntDen,RawIntDen
dish1-roi-04,0.1,4771.475,813.975,3325,3325,6129,13.199,36.275,475.407,381718
dish1-roi-04,0.083,4074.896,531.322,4700,3129,5117,12.788,36.351,340.028,273018
dish1-roi-04,0.057,3428.326,705.282,2536,2536,4849,17.103,36.307,196.41,157703
dish1-roi-04,0.253,10297.793,3503.572,11077,3907,16235,48.232,36.51,2603.532,2090452
dish1-roi-04,0.128,5660.252,1366.391,5750,3863,8836,24.573,36.504,726.099,583006
dish1-roi-04,0.12,8032.74,2535.541,5173,3443,12510,14.671,36.47,960.412,771143
dish1-roi-04,0.128,6591.777,1593.754,4370,3787,9711,14.54,36.765,845.595,678953
dish1-roi-04,0.06,6524.958,1540.895,4065,4065,9323,49.1,36.686,390.069,313198
dish1-roi-04,0.507,12630.87,4922.071,7216,3350,19038,48.004,37.143,6402.513,5140764
dish1-roi-04,0.027,4396.136,352.149,3838,3838,5016,26.645,36.826,120.453,96715
dish1-roi-04,0.199,9631.812,3253.99,10582,4072,15460,48.825,37.008,1919.335,1541090
dish1-roi-04,0.299,5551.583,1462.646,4947,2876,9005,12.75,37.243,1659.399,1332380
dish1-roi-04,0.141,6323.46,1763.021,4654,3600,9856,13.629,37.045,889.93,714551
dish1-roi-04,0.125,7594.17,2703.377,4657,3996,13559,27.335,37.152,945.808,759417
dish1-roi-04,0.135,6514.231,2432.349,3619,3619,12336,28.107,37.14,876.213,703537
dish1-roi-04,0.335,6828.981,2294.471,4553,2931,12714,14.838,37.412,2287.868,1836996
dish1-roi-04,0.042,4301.412,608.179,3240,3240,5202,46.284,37.185,182.143,146248
dish1-roi-04,0.291,8930.265,3978.577,3848,3186,17121,46.801,37.338,2602.573,2089682
dish1-roi-04,0.234,5975.83,1380.612,6122,3187,9303,13.244,37.459,1399.197,1123456
dish1-roi-04,0.064,3915.608,673.968,2691,2691,5129,15.344,37.32,248.709,199696
dish1-roi-04,0.108,4551.46,1233.356,4169,2624,7127,45.918,37.346,493.166,395977
dish1-roi-04,0.205,5789.661,1746.759,5991,3070,9648,14.105,37.551,1189.761,955294
dish1-roi-04,0.019,2893,163.664,2639,2639,3157,44.602,37.296,54.046,43395
dish1-roi-04,0.015,4818.667,299.385,4408,4408,5286,49.116,37.299,72.016,57824
dish1-roi-04,0.019,4196.267,142.003,4018,4018,4456,26.937,37.388,78.393,62944
dish1-roi-04,0.167,8905.769,3369.544,3541,3541,15396,46.408,37.608,1486.274,1193373
dish1-roi-04,0.016,4150.846,155.023,3919,3919,4398,26.964,37.597,67.205,53961
dish1-roi-04,0.126,4128.98,1134.876,3238,2570,6628,44.854,37.712,519.382,417027
dish1-roi-04,0.709,8980.989,3163.471,7871,3733,15950,49.078,37.984,6364.426,5110183
dish1-roi-04,0.115,3998.674,839.914,3410,2639,6176,50.001,37.724,458.17,367878
dish1-roi-04,0.032,4020.038,143.374,3823,3823,4329,26.783,37.748,130.175,104521
dish1-roi-04,0.05,6656.325,1069.309,5052,5052,8776,46.959,37.906,331.602,266253
dish1-roi-04,0.012,3695.3,206.15,3299,3299,4029,49.82,38.061,46.023,36953
dish1-roi-04,0.47,10885.767,3567.369,6428,3730,17185,47.076,38.48,5111.203,4103934
dish1-roi-04,0.142,4695.737,1419.677,3844,2708,8152,45.791,38.289,666.701,535314
dish1-roi-04,0.25,7616.348,2549.969,4798,3753,13668,48.24,38.499,1906.627,1530886
dish1-roi-04,0.017,3528.214,271.034,3092,3092,3886,49.584,38.396,61.519,49395
dish1-roi-04,0.025,4642.6,400.424,4036,4036,5304,46.208,38.509,115.642,92852
dish1-roi-04,0.026,3815.429,385.97,3327,3029,4390,49.176,38.542,99.79,80124
dish1-roi-04,0.262,8272.738,3229.216,5393,3094,15342,46.549,38.871,2163.672,1737275
dish1-roi-04,0.062,4115.24,674.893,2958,2958,5332,45.91,38.789,256.264,205762
dish1-roi-04,0.309,8345.04,3233.996,3030,3030,14182,47.872,38.973,2577.525,2069570
dish1-roi-04,0.025,3141.1,300.384,2696,2696,3618,10.693,38.855,78.241,62822
dish1-roi-04,0.07,3075.411,633.769,3128,2258,4324,63.683,40.417,214.493,172223
dish1-roi-04,0.081,2803.215,370.604,3096,2177,3530,62.498,40.533,226.93,182209
dish1-roi-04,0.072,3297.81,569.882,2284,2284,4311,62.844,40.728,238.219,191273
dish1-roi-04,0.052,3038.524,399.884,2707,2368,3766,63.763,40.764,158.941,127618
dish1-roi-04,0.073,3326.068,844.836,3349,2095,4944,59.689,40.88,244.403,196238
dish1-roi-04,0.24,4009.907,1271.136,2722,2232,7163,64.703,41.159,963.861,773912
dish1-roi-04,0.072,4333.052,817.783,3163,3163,5908,63.273,41.144,313,251317
dish1-roi-04,0.012,2724.7,87.605,2820,2610,2838,44.996,41.16,33.935,27247
dish1-roi-04,0.179,5735.979,1823.927,6074,3097,10013,62.756,41.441,1028.71,825981
dish1-roi-04,0.03,2765.083,345.815,2515,2160,3297,65.336,41.367,82.65,66362
dish1-roi-04,0.146,3982.547,850.056,3519,2658,5935,64.339,41.498,580.323,465958
dish1-roi-04,0.083,3932.373,827.476,2638,2638,5631,62.287,41.512,328.135,263469
dish1-roi-04,0.051,4343.927,657.934,3207,3207,5445,63.3,41.454,221.814,178101
dish1-roi-04,0.022,2648.167,195.315,2293,2293,2946,59.687,41.612,59.366,47667
dish1-roi-04,0.077,4743.274,770.438,3937,3388,6025,63.469,41.708,366.263,294083
dish1-roi-04,0.192,5597.461,1675.974,3816,2941,8923,63.809,42.022,1073.58,862009
dish1-roi-04,0.167,5816.09,1597.863,4067,3132,9015,62.316,41.981,970.641,779356
dish1-roi-04,0.26,5284.086,1803.29,2625,2419,9496,61.741,42.289,1375.431,1104374
dish1-roi-04,0.081,4854.892,805.059,4117,3377,6451,63.493,42.304,393.021,315568
dish1-roi-04,0.181,6322.717,2401.453,3437,2504,11626,59.086,42.39,1141.812,916794
dish1-roi-04,0.073,3547.831,577.393,2488,2488,4536,59.94,42.333,260.698,209322
dish1-roi-04,0.11,5827.364,1279.306,5192,3700,8195,59.476,42.516,638.672,512808
dish1-roi-04,0.112,5789.044,1486.325,6032,3603,8754,62.564,42.515,648.892,521014
dish1-roi-04,0.057,3188.761,570.626,2946,2396,4322,60.366,42.551,182.685,146683
dish1-roi-04,0.093,4493.507,571.725,4068,3361,5613,63.276,42.589,419.729,337013
dish1-roi-04,0.152,5821.992,1190.526,5566,3262,8231,58.861,42.768,884.615,710283
dish1-roi-04,0.098,5283.924,1567.845,3268,2474,8301,63.66,42.653,519.884,417430
dish1-roi-04,0.116,6002.194,1978.889,2978,2978,9880,59.872,42.756,695.21,558204
dish1-roi-04,0.031,4163.4,479.423,3482,3482,4953,62.286,42.793,129.632,104085
dish1-roi-04,0.463,5863.796,2177.35,3266,2453,10279,61.365,43.241,2716.718,2181332
dish1-roi-04,0.127,4623.353,1099.099,2413,2413,6810,58.39,42.943,587.327,471582
dish1-roi-04,0.167,6636,2312.416,4454,3158,11678,62.752,43.113,1107.475,889224
dish1-roi-04,0.096,4468.857,1268.488,2791,2791,7181,63.157,43.082,428.558,344102
dish1-roi-04,0.222,4489.483,1055.155,2801,2237,6688,25.126,43.171,995.266,799128
dish1-roi-04,0.009,4502.571,177.607,4241,4241,4660,59.548,42.992,39.254,31518
dish1-roi-04,0.07,3878.804,838.784,2481,2481,5390,58.031,43.267,270.526,217213
dish1-roi-04,0.061,5821.612,916.354,5407,4325,7578,59.103,43.309,355.273,285259
dish1-roi-04,0.146,4421.752,1263.949,3568,2360,7367,24.538,43.459,644.322,517345
dish1-roi-04,0.164,6000.432,2137.138,2654,2654,10257,60.155,43.518,986.459,792057
dish1-roi-04,0.288,6046.472,2540.7,3408,2498,11996,62.305,43.56,1739.55,1396735
dish1-roi-04,0.299,6534.325,1669.845,4660,3862,9950,58.644,43.78,1953.146,1568238
dish1-roi-04,0.167,5738.896,1399.87,5618,2443,8618,25.356,43.606,957.758,769012
dish1-roi-04,0.067,5067.759,613.598,3453,3453,6085,24.862,43.544,340.826,273659
dish1-roi-04,0.135,7061.741,1383.765,4169,4169,9467,59.78,43.741,949.857,762668
dish1-roi-04,0.024,4975.474,332.771,4354,4354,5482,59.529,43.602,117.736,94534
dish1-roi-04,0.087,6234.143,1248.533,4772,4292,8712,59.212,43.729,543.498,436390
dish1-roi-04,0.088,3819.042,633.077,2718,2718,5097,23.858,43.852,337.704,271152
dish1-roi-04,0.085,4082.471,664.683,2712,2712,5327,58.097,43.844,345.744,277608
dish1-roi-04,0.147,4984.059,1678.452,2518,2518,8957,23.311,43.909,732.467,588119
dish1-roi-04,0.025,4595.45,442.577,3862,3862,5291,60.391,44.045,114.467,91909
dish1-roi-04,0.126,6070.99,1131.133,4968,3168,8398,25.5,44.236,763.666,613170
dish1-roi-04,0.07,3996.643,871.269,3760,2457,5825,22.888,44.184,278.744,223812
dish1-roi-04,0.021,5961.235,475.069,5202,5202,6769,25.126,44.123,126.214,101341
dish1-roi-04,0.081,6039.446,1012.324,6515,4544,8058,60.123,44.266,488.915,392564
dish1-roi-04,0.07,3909.536,622.255,2811,2811,4968,24.07,44.255,272.669,218934
dish1-roi-04,0.096,3401.195,591.034,4306,2359,4511,60.962,44.315,326.171,261892
dish1-roi-04,0.168,6317.185,1048.176,5211,4203,8766,59.689,44.445,1062.136,852820
dish1-roi-04,0.174,4072.821,853.113,3427,2205,5556,25.767,44.527,710.144,570195
dish1-roi-04,0.021,2924.529,250.877,2529,2529,3336,57.546,44.322,61.92,49717
dish1-roi-04,0.06,5123.292,751.382,3778,3778,6466,58.319,44.379,306.276,245918
dish1-roi-04,0.527,8666.598,3751.668,5478,2277,15960,25.011,44.745,4565.747,3665971
dish1-roi-04,0.359,8840.865,3299.681,4741,3603,14268,23.411,44.633,3171.101,2546169
dish1-roi-04,0.09,4622.236,1055.876,3821,2802,6506,60.609,44.462,414.484,332801
dish1-roi-04,0.11,6150.75,1833.543,3420,3420,10261,58.079,44.62,674.114,541266
dish1-roi-04,0.101,4330.21,1002.356,3754,2618,6702,57.568,44.629,436.834,350747
dish1-roi-04,0.055,3234.705,633.181,2169,2169,4338,22.313,44.66,177.26,142327
dish1-roi-04,0.059,2856,402.854,2296,2296,3682,61.098,44.683,167.178,134232
dish1-roi-04,0.029,3227.348,357.65,2717,2717,3884,0.674,44.734,92.448,74229
dish1-roi-04,0.022,4575.556,614.182,3468,3468,5473,59.381,44.729,102.574,82360
dish1-roi-04,0.059,6142.468,1029.162,4371,4371,8230,59.953,44.769,359.554,288696
dish1-roi-04,0.113,4510.088,1095.348,3304,2377,6723,23.868,44.921,511.151,410418
dish1-roi-04,0.201,6633.752,2315.825,4785,3271,11165,58.375,44.936,1330.172,1068034
dish1-roi-04,0.184,5459.736,1303.332,4869,2946,8103,59.692,45.07,1006.367,808041
dish1-roi-04,0.059,3942.894,852.835,2673,2673,5505,22.721,44.984,230.8,185316
dish1-roi-04,0.35,7534.039,3078.997,3645,3213,13904,57.249,45.288,2636.677,2117065
dish1-roi-04,0.034,2485.407,264.005,2236,2152,2967,61.09,45.075,83.576,67106
dish1-roi-04,0.071,4661.298,1258.997,2873,2741,7275,23.586,45.164,330.906,265694
dish1-roi-04,0.171,5225.423,2046.969,5111,2304,10074,56.758,45.287,891.589,715883
dish1-roi-04,0.108,6145.494,1590.478,3245,3245,9262,59.4,45.341,665.884,534658
dish1-roi-04,0.107,4076.837,1167.924,2255,2255,6424,22.6,45.392,436.661,350608
dish1-roi-04,0.143,5678.861,1875.105,3941,2979,9231,58.621,45.546,813.358,653069
dish1-roi-04,0.081,5379.631,1536.43,3090,2968,8237,57.567,45.614,435.5,349676
dish1-roi-04,0.106,4624.282,1205.095,4208,2567,7212,59.264,45.638,489.538,393064
dish1-roi-04,0.021,3291.588,286.636,2890,2890,3818,23.208,45.561,69.691,55957
dish1-roi-04,0.025,3084.2,262.919,2695,2695,3543,0.439,45.71,76.824,61684
dish1-roi-04,0.095,3744.158,1158.92,2083,2083,5958,26.364,45.817,354.397,284556
dish1-roi-04,0.11,4485.5,1387.669,7090,2489,7338,23.023,45.883,491.605,394724
dish1-roi-04,0.214,4498.267,1363.208,2754,2317,7028,25.802,45.99,963.599,773702
dish1-roi-04,0.117,4006.777,1137.88,4558,2437,6647,58.033,45.969,469.079,376637
dish1-roi-04,0.07,4534.446,985.94,3911,3179,6613,23.413,45.901,316.253,253929
dish1-roi-04,0.096,4543.831,1405.415,3486,2597,7616,58.811,45.925,435.748,349875
dish1-roi-04,0.154,4841.774,1862.962,4323,2246,8723,24.011,46.056,747.737,600380
dish1-roi-04,0.448,2937.214,504.116,3052,1852,3908,14.893,46.54,1316.924,1057397
dish1-roi-04,0.045,4025.528,729.524,2971,2971,5420,23.414,46.275,180.488,144919
dish1-roi-04,0.054,3380.279,722.235,2395,2395,4981,57.389,46.274,181.027,145352
dish1-roi-04,0.247,6623.722,2345.679,3748,2412,10537,25.196,46.443,1633.391,1311497
dish1-roi-04,0.081,3222.431,552.91,2275,2275,4265,23.728,46.414,260.867,209458
dish1-roi-04,0.054,3594.023,900.462,2249,2249,5381,57.15,46.431,192.474,154543
dish1-roi-04,0.087,4145.3,1372.649,2300,2300,7078,23.249,46.523,361.391,290171
dish1-roi-04,0.182,3732.952,1002.638,3110,2237,6420,26.872,46.791,678.778,545011
dish1-roi-04,0.011,2586.444,80.506,2498,2498,2732,40.331,46.598,28.991,23278
dish1-roi-04,0.136,6462.587,1921.665,4625,3109,10420,24.944,46.906,877.315,704422
dish1-roi-04,0.127,5133.892,1057.129,4390,3263,7517,25.738,46.929,652.183,523657
dish1-roi-04,0.057,3157.261,462.963,2451,2451,4080,71.755,46.833,180.88,145234
dish1-roi-04,0.031,2793.44,243.908,2388,2388,3204,71.386,46.854,86.977,69836
dish1-roi-04,0.066,4229.283,899.993,2888,2888,6092,26.405,47.044,279.168,224152
dish1-roi-04,0.102,3513.39,650.938,2376,2376,4626,26.787,47.346,358.809,288098
dish1-roi-04,0.127,4125.569,1010.565,3923,2412,6219,72.492,47.269,524.091,420808
dish1-roi-04,0.088,5328.563,1189.951,4044,3436,7605,25.748,47.269,471.185,378328
dish1-roi-04,0.025,3535.2,265.981,3551,3128,4000,26.149,47.21,88.058,70704
dish1-roi-04,0.064,3667.039,553.541,2798,2798,4771,71.743,47.298,232.921,187019
dish1-roi-04,0.616,7342.77,2349.058,4204,3270,12317,24.811,47.79,4526.764,3634671
dish1-roi-04,0.101,4478.901,1256.203,3121,2669,7099,71.395,47.428,451.834,362791
dish1-roi-04,0.017,3028.071,154.405,2782,2782,3304,6.098,47.36,52.798,42393
dish1-roi-04,0.115,3707.098,924.218,2406,2406,5638,71.018,47.501,424.761,341053
dish1-roi-04,0.024,3061.632,255.517,2669,2669,3535,3.751,47.497,72.448,58171
dish1-roi-04,0.011,2975.222,174.313,2721,2721,3228,2.264,47.515,33.349,26777
dish1-roi-04,0.169,4609.353,1044.346,5529,2905,6262,72.638,47.832,780.731,626872
dish1-roi-04,0.11,4866.739,1546.31,2628,2628,7994,25.852,47.926,533.388,428273
dish1-roi-04,0.02,2494.938,232.761,2165,2165,2894,26.938,47.812,49.717,39919
dish1-roi-04,0.032,3458.346,416.291,2796,2796,4148,40.305,47.849,111.986,89917
dish1-roi-04,0.111,3706.573,851.092,3475,2493,5565,70.325,48.129,410.852,329885
dish1-roi-04,0.218,4357.703,1389.116,3259,2452,8076,72.057,48.134,949.77,762598
dish1-roi-04,0.285,7183.493,2296.46,4720,3169,11771,40.324,48.41,2048.774,1645020
dish1-roi-04,0.663,8302.836,3421.722,3056,2608,14602,73.755,48.48,5501.244,4417109
dish1-roi-04,0.13,4478.019,1333.496,2384,2384,7160,24.18,48.292,580.019,465714
dish1-roi-04,0.235,4847.476,1183.952,3506,2888,7941,41.043,48.508,1141.038,916173
dish1-roi-04,0.026,3053.952,144.863,3136,2710,3251,70.971,48.174,79.874,64133
dish1-roi-04,0.126,3279.772,706.414,2393,2286,4859,26.181,48.334,412.561,331257
dish1-roi-04,0.041,3861,491.176,2979,2979,4747,39.59,48.258,158.685,127413
dish1-roi-04,0.021,3528.882,156.333,3235,3235,3760,70.622,48.364,74.715,59991
dish1-roi-04,0.061,3018.816,624.298,2128,2128,4259,26.561,48.486,184.228,147922
dish1-roi-04,0.065,3552.962,767.863,2478,2478,5065,69.921,48.484,230.1,184754
dish1-roi-04,0.037,3269.633,358.816,2765,2765,3961,72.973,48.454,122.164,98089
dish1-roi-04,0.184,4119.541,1313.518,3303,2185,6738,23.186,48.578,759.335,609692
dish1-roi-04,0.073,4100.898,861.414,4965,2513,5774,24.873,48.578,301.338,241953
dish1-roi-04,0.061,3441.347,547.603,2552,2552,4539,25.641,48.542,210.014,168626
dish1-roi-04,0.172,4258.5,1118.85,3821,2661,6897,39.408,48.648,731.911,587673
dish1-roi-04,0.016,3517.769,240.827,3162,3162,3860,71.001,48.556,56.955,45731
dish1-roi-04,0.015,1897,161.873,1686,1686,2153,30.068,48.595,28.351,22764
dish1-roi-04,0.158,4450.181,1577.112,2565,2173,7828,25.266,48.815,703.889,565173
dish1-roi-04,0.148,6196.353,1893.27,3456,3456,10284,70.782,48.867,918.345,737366
dish1-roi-04,0.239,4966.604,1403.723,3519,2764,8773,6.901,49.023,1187.637,953588
dish1-roi-04,0.286,4337.509,1727.022,2419,2085,8730,22.554,48.976,1242.485,997627
dish1-roi-04,0.082,4739.348,1325.58,2767,2767,7687,8.109,48.862,389.57,312797
dish1-roi-04,0.073,2962.864,507.134,2272,2272,4108,69.181,48.832,217.714,174809
dish1-roi-04,0.026,3886.524,487.913,2953,2953,4711,70.266,48.774,101.649,81617
dish1-roi-04,0.123,6922.424,2335.942,3344,3344,11213,7.402,49.008,853.525,685320
dish1-roi-04,0.011,2866.333,110.616,2752,2752,3063,4.3,48.891,32.129,25797
dish1-roi-04,0.083,4513.433,1210.671,2755,2755,6890,8.411,49,376.621,302400
dish1-roi-04,0.245,7000.305,2455.201,3383,3042,11768,40.562,49.116,1717.536,1379060
dish1-roi-04,0.076,4792.033,791.3,5124,3017,6171,71.14,49.002,364.06,292314
dish1-roi-04,0.167,3379.172,559.705,3024,2477,4526,44.616,49.23,563.946,452809
dish1-roi-04,0.093,4398.307,1330.025,2569,2569,7086,70.234,49.222,410.837,329873
dish1-roi-04,0.087,4005.5,1055.65,2695,2330,6189,73.989,49.228,349.203,280385
dish1-roi-04,0.051,3866.122,614.615,2834,2834,5009,3.681,49.263,197.416,158511
dish1-roi-04,0.409,5572.713,1645.767,5169,2853,9047,72.745,49.528,2276.477,1827850
dish1-roi-04,0.083,6012.731,1734.174,3200,3200,9652,8.106,49.357,501.729,402853
dish1-roi-04,0.014,2834.364,102.123,2700,2700,3009,5.626,49.306,38.83,31178
dish1-roi-04,0.027,2625,187.599,2817,2328,2940,68.276,49.404,71.924,57750
dish1-roi-04,0.095,5316.421,912.87,5248,3812,7105,71.41,49.474,503.218,404048
dish1-roi-04,0.059,4063.191,725.806,3016,2786,5511,41.298,49.462,237.842,190970
dish1-roi-04,0.02,2749.438,150.857,2554,2554,3002,68.552,49.407,54.788,43991
dish1-roi-04,0.085,5232.132,845.733,5177,3624,6742,70.99,49.485,443.109,355785
dish1-roi-04,0.405,8920.717,3897.078,4433,3287,16270,7.609,49.752,3610.821,2899233
dish1-roi-04,0.07,4646.732,1053.493,2890,2890,6615,2.772,49.636,324.085,260217
dish1-roi-04,0.068,4314.309,822.437,2957,2957,5961,2.446,49.658,295.527,237287
dish1-roi-04,0.062,4507.62,600.341,3527,3527,5567,71.788,49.71,280.698,225381
dish1-roi-04,0.057,4388.783,707.853,3258,3258,5779,3.575,49.719,251.434,201884
dish1-roi-04,0.25,5185.408,1373.012,3501,3053,8034,41.242,49.931,1298.081,1042267
dish1-roi-04,0.016,2624,110.403,2448,2448,2803,68.341,49.658,42.484,34112
dish1-roi-04,0.133,4898.86,1779.474,2880,2420,8613,44.502,49.819,652.832,524178
dish1-roi-04,0.205,3347.685,646.295,2794,2323,4923,69.659,49.846,687.941,552368
dish1-roi-04,0.091,5438.288,1286.445,3820,3306,7957,71.078,49.796,494.433,396995
dish1-roi-04,0.103,5713.976,1864.227,5389,2981,9553,3.925,49.9,590.662,474260
dish1-roi-04,0.125,4837.63,1322.235,3538,2786,7758,72.116,49.921,602.498,483763
dish1-roi-04,0.375,6441.711,2951.643,3357,2820,14050,39.92,50.123,2414.852,1938955
dish1-roi-04,0.081,3623.262,721.279,3073,2637,5182,68.465,49.915,293.316,235512
dish1-roi-04,0.039,5079.194,655.131,3899,3899,6204,2.914,49.915,196.101,157455
dish1-roi-04,0.047,4834.579,576.53,3909,3909,5979,3.386,49.98,228.805,183714
dish1-roi-04,0.017,4144.5,256.761,3756,3756,4544,71.413,49.909,72.264,58023
dish1-roi-04,0.068,3247.855,624.095,2611,2397,4542,73.118,50.021,222.475,178632
dish1-roi-04,0.027,4624.773,405.073,4031,4031,5294,2.682,49.989,126.717,101745
dish1-roi-04,0.238,4258.817,1053.472,2886,2430,6643,43.245,50.216,1013.083,813434
dish1-roi-04,0.022,3025,263.845,2652,2652,3443,69.078,50.009,67.814,54450
dish1-roi-04,0.06,3953.229,756.425,2872,2872,5486,1.976,50.131,236.328,189755
dish1-roi-04,0.391,5912.392,2095.994,3330,2818,11315,42.552,50.45,2312.148,1856491
dish1-roi-04,0.011,4825.778,195.454,4603,4603,5184,3.088,50.095,54.092,43432
dish1-roi-04,0.09,6208.347,1888.493,3160,3160,9935,8.577,50.243,556.713,447001
dish1-roi-04,0.144,6886.905,1911.485,4070,4070,11058,2.675,50.401,994.958,798881
dish1-roi-04,0.017,2975.286,189.938,2679,2679,3295,68.641,50.176,51.878,41654
dish1-roi-04,0.066,5342.528,950.041,3882,3882,7172,3.469,50.288,352.651,283154
dish1-roi-04,0.132,3884.33,1037.092,3337,2357,6028,71.32,50.384,512.796,411739
dish1-roi-04,0.044,4091,776.495,2954,2954,5495,4.179,50.292,178.328,143185
dish1-roi-04,0.147,6093.28,2033.243,3789,3453,10513,41.551,50.449,895.48,719007
dish1-roi-04,0.062,3536.56,694.713,4724,2529,4795,68.895,50.409,220.229,176828
dish1-roi-04,0.212,7361.976,2788.439,5152,3176,13724,8.854,50.607,1558.713,1251536
dish1-roi-04,0.029,4317.217,477.325,3391,3391,5228,42.055,50.413,123.667,99296
dish1-roi-04,0.091,6363.562,1208.012,5242,4385,8690,3.031,50.579,578.557,464540
dish1-roi-04,0.341,7046.544,2944.391,4464,3347,13654,40.491,50.795,2404.637,1930753
dish1-roi-04,0.359,10212.608,3981.706,11579,4240,17852,8.011,50.672,3663.127,2941231
dish1-roi-04,0.63,11528.292,5266.383,6932,2332,18269,21.699,50.911,7265.045,5833316
dish1-roi-04,0.085,4639.397,725.455,4193,3358,6304,2.452,50.713,392.91,315479
dish1-roi-04,0.014,3302.818,142.415,3046,3046,3512,39.752,50.637,45.248,36331
dish1-roi-04,0.015,2585.583,168.522,2579,2302,2790,68.076,50.631,38.642,31027
dish1-roi-04,0.23,7266.562,3414.291,2617,2617,14573,9.159,51.043,1674.262,1344314
dish1-roi-04,0.207,5442.108,1479.269,4919,2822,9365,7.23,51.076,1125.118,903390
dish1-roi-04,0.425,8663.17,2831.423,11085,3069,14235,3.868,51.275,3679.205,2954141
dish1-roi-04,0.25,7557.388,3319.988,6085,2968,14543,41.496,51.16,1891.867,1519035
dish1-roi-04,0.044,3689.029,520.943,2888,2888,4679,2.01,51.08,160.806,129116
dish1-roi-04,0.065,6498.327,881.151,5111,5111,8086,7.664,51.197,420.85,337913
dish1-roi-04,0.136,7453.807,2332.054,4711,4298,12234,3.134,51.352,1011.876,812465
dish1-roi-04,0.13,3073,590.173,2703,2282,4603,68.228,51.438,398.033,319592
dish1-roi-04,0.021,3096.412,184.215,3026,2823,3450,40.214,51.366,65.559,52639
dish1-roi-04,0.212,7171.071,3094.706,3749,2772,13676,41.07,51.596,1518.293,1219082
dish1-roi-04,0.213,5932.596,2019.283,4166,2891,11045,1.79,51.679,1263.466,1014474
dish1-roi-04,0.03,3341.208,454.704,2683,2683,4174,22.727,51.461,99.871,80189
