Sample,Area,Mean,StdDev,Mode,Min,Max,X,Y,IntDen,RawIntDen
dish2-roi-01,0.219,2484.244,808.395,1367,1257,4370,54.908,24.686,544.54,437227
dish2-roi-01,0.164,2416.848,713.13,1516,1274,3995,58.18,24.7,397.325,319024
dish2-roi-01,0.046,2531.027,182.082,2605,2172,2835,58.637,24.586,116.633,93648
dish2-roi-01,0.41,4820.043,2685.851,2406,1293,10744,38.125,24.909,1975.011,1585794
dish2-roi-01,0.012,2775.5,139.286,2584,2584,2983,59.423,24.538,34.567,27755
dish2-roi-01,0.318,3023.639,1157.418,1277,1277,6065,56.104,24.925,960.269,771028
dish2-roi-01,0.13,3121.471,393.442,3183,2269,4038,59.589,24.716,404.311,324633
dish2-roi-01,0.031,1139.56,126.759,917,917,1324,72.012,24.656,35.481,28489
dish2-roi-01,0.182,3239.247,986.985,2116,1560,5148,35.984,25.046,589.006,472930
dish2-roi-01,0.235,5737.444,1726.057,6506,3158,9342,37.398,25.172,1350.526,1084377
dish2-roi-01,0.493,2021.485,796.695,1355,971,4237,74.247,25.429,996.985,800508
dish2-roi-01,0.019,2754.867,172.576,2436,2436,3015,59.4,25.102,51.465,41323
dish2-roi-01,0.229,3002.495,794.925,2335,1478,4537,60.038,25.261,688.055,552459
dish2-roi-01,0.311,6094.332,2210.777,3440,2298,10953,36.595,25.41,1897.531,1523583
dish2-roi-01,0.041,2210.909,212.154,2182,1833,2566,55.578,25.208,90.867,72960
dish2-roi-01,0.073,1298.661,255.841,1250,917,1831,67.567,25.222,95.427,76621
dish2-roi-01,0.022,1091.833,54.992,1085,994,1175,73.272,25.166,24.477,19653
dish2-roi-01,0.184,2142.142,562.656,1583,1183,3337,34.425,25.632,394.851,317037
dish2-roi-01,0.075,2206.067,558.046,1198,1198,3240,38.308,25.543,164.851,132364
dish2-roi-01,0.187,2036.667,321.978,1746,1274,2786,55.44,25.555,380.482,305500
dish2-roi-01,0.08,2378.516,434.672,2254,1688,3309,59.368,25.512,189.587,152225
dish2-roi-01,0.024,1087.737,72.061,968,968,1207,72.646,25.475,25.74,20667
dish2-roi-01,0.12,1996.198,408.253,1314,1255,2777,35.339,25.619,238.67,191635
dish2-roi-01,0.052,1468.286,140.909,1427,1244,1729,60.583,25.566,76.804,61668
dish2-roi-01,0.362,5277.172,2324.61,3023,1439,10128,37.662,25.865,1912.569,1535657
dish2-roi-01,0.12,1967.75,572.737,2799,1141,3061,40.505,25.678,235.269,188904
dish2-roi-01,0.13,1829.567,285.336,1816,1245,2280,59.083,25.747,236.976,190275
dish2-roi-01,0.035,1460.536,143.638,1164,1164,1679,74.658,25.706,50.932,40895
dish2-roi-01,0.147,2112.127,711.823,1334,1178,3678,73.265,25.879,310.402,249231
dish2-roi-01,0.528,4463.873,1815.172,7734,1377,8222,34.896,26.166,2357.222,1892682
dish2-roi-01,0.08,2026.594,367.5,1623,1426,2733,55.501,25.897,161.536,129702
dish2-roi-01,0.015,1344.25,71.02,1246,1246,1449,60.165,25.833,20.09,16131
dish2-roi-01,0.095,1963.224,396.78,1689,1184,2673,56.41,25.944,185.826,149205
dish2-roi-01,0.334,5576.493,2109.536,3824,1946,10201,36.577,26.217,1861.31,1494500
dish2-roi-01,0.412,2468.006,978.041,1264,1128,5139,56.076,26.483,1017.412,816910
dish2-roi-01,0.159,2192.297,646.23,1654,1241,3593,73.263,26.345,349.488,280614
dish2-roi-01,0.316,4366.937,2033.917,1490,1438,9096,35.66,26.607,1381.444,1109202
dish2-roi-01,0.326,4826.412,2999.283,1317,1166,12011,37.133,26.647,1574.884,1264520
dish2-roi-01,0.044,1328.914,156.413,1105,1105,1605,40.946,26.404,57.928,46512
dish2-roi-01,0.095,2494.632,518.758,1518,1518,3345,36.451,26.69,236.125,189592
dish2-roi-01,0.117,1671.617,375.512,1926,987,2453,73.398,26.728,195.698,157132
dish2-roi-01,0.04,2125.5,268.109,1560,1560,2555,34.729,26.718,84.71,68016
dish2-roi-01,0.064,1498.824,282.951,1213,1093,2029,32.348,26.817,95.201,76440
dish2-roi-01,0.118,1901.411,602.779,1377,1095,3161,62.281,26.922,224.969,180634
dish2-roi-01,0.091,1752.014,475.633,1090,1090,2662,39.397,26.915,159.288,127897
dish2-roi-01,0.25,2142.791,781.508,1287,1183,4164,34.978,27.294,536.412,430701
dish2-roi-01,0.065,1537.692,279.16,1285,1200,2156,42.02,27.37,99.585,79960
dish2-roi-01,0.05,1488.5,142.652,1444,1206,1703,35.38,27.436,74.153,59540
dish2-roi-01,0.143,2188.67,782.884,1323,1176,3914,41.706,27.721,313.473,251697
dish2-roi-01,1.041,5795.414,3424.383,1763,1147,11701,72.734,28.112,6034.114,4844966
dish2-roi-01,0.257,1869.995,725.02,1134,966,3740,74.106,28.049,479.767,385219
dish2-roi-01,0.164,2255.758,583.111,1468,1279,3383,61.562,28.137,370.842,297760
dish2-roi-01,0.288,2288.442,1152.75,1089,983,5105,27.953,28.231,658.377,528630
dish2-roi-01,0.07,1321.304,251.719,925,925,1812,75.053,28.202,92.154,73993
dish2-roi-01,0.159,2211.234,797.434,1157,1100,3876,60.038,28.328,352.507,283038
dish2-roi-01,0.037,1754.867,138.767,1455,1455,1991,61.104,28.227,65.567,52646
dish2-roi-01,0.349,2594.814,679.178,1404,1178,4055,62.129,28.55,904.872,726548
dish2-roi-01,0.235,1808.074,584.65,1353,1006,3298,25.986,28.54,425.599,341726
dish2-roi-01,0.062,1490.52,283.546,1763,1098,2104,40.52,28.422,92.818,74526
dish2-roi-01,0.057,2288,419.869,2087,1603,3062,60.774,28.424,131.08,105248
dish2-roi-01,0.009,1105.286,36.664,1069,1069,1167,26.461,28.376,9.636,7737
dish2-roi-01,0.067,1616.222,320.569,1236,1120,2203,34.774,28.522,108.697,87276
dish2-roi-01,0.177,2214.81,868.292,1420,1111,4344,37.773,28.632,391.695,314503
dish2-roi-01,0.151,2345.868,843.875,1910,1260,4262,27.528,28.63,353.518,283850
dish2-roi-01,0.128,2217.019,323.494,2270,1578,2779,60.588,28.68,284.4,228353
dish2-roi-01,0.075,1568.433,319.343,1606,1081,2228,33.459,28.667,117.203,94106
dish2-roi-01,0.05,1445.875,203.815,1222,1122,1818,36.201,28.676,72.03,57835
dish2-roi-01,0.012,1126.8,22.671,1118,1096,1161,54.136,28.646,14.034,11268
dish2-roi-01,0.046,1736.811,300.152,1305,1305,2340,26.532,28.787,80.034,64262
dish2-roi-01,0.046,2389.378,252.006,1922,1922,2779,60.892,28.809,110.106,88407
dish2-roi-01,0.142,1828.93,651.27,1107,953,3234,21.655,28.957,259.672,208498
dish2-roi-01,0.151,2625.959,886.669,2218,1307,4446,27.245,28.965,395.727,317741
dish2-roi-01,0.011,1154.111,49.863,1092,1092,1225,54.118,28.85,12.936,10387
dish2-roi-01,0.467,2438.587,841.354,1046,969,4587,70.995,29.304,1138.917,914470
dish2-roi-01,0.172,2655.391,446.596,2114,1727,3773,61.524,29.06,456.384,366444
dish2-roi-01,0.156,1724.096,497.284,1145,945,2755,69.617,29.041,268.407,215512
dish2-roi-01,0.077,2354.339,498.782,3207,1477,3313,61.993,29.061,181.796,145969
dish2-roi-01,0.117,2166.777,501.899,1598,1392,3093,26.654,29.155,253.667,203677
dish2-roi-01,0.268,2430.847,771.781,1839,1210,4418,60.747,29.394,650.907,522632
dish2-roi-01,0.012,1237.5,60.958,1152,1152,1348,41.16,29.097,15.412,12375
dish2-roi-01,0.037,1214.333,98.78,1075,1075,1411,57.005,29.171,45.371,36430
dish2-roi-01,0.29,2686.798,851.252,1698,1286,4729,25.645,29.521,779.675,626024
dish2-roi-01,0.151,2359.521,932.701,1790,1229,4419,41.595,29.569,355.576,285502
dish2-roi-01,0.204,2194.543,616.328,1203,1038,3360,69.159,29.743,448.24,359905
dish2-roi-01,0.149,2456.833,911.454,1232,1201,4596,61.451,29.65,367.181,294820
dish2-roi-01,0.007,1678,65.204,1576,1576,1751,70.493,29.538,12.539,10068
dish2-roi-01,0.233,2748.332,532.951,2191,1802,3958,69.751,29.891,640.079,513938
dish2-roi-01,0.085,2552.456,627.203,1815,1641,3865,26.988,29.712,216.167,173567
dish2-roi-01,0.597,3139.608,1218.457,1300,1168,6091,38.941,30.046,1872.982,1503872
dish2-roi-01,0.181,1721.91,347.83,1560,1028,2684,28.055,29.761,310.958,249677
dish2-roi-01,0.06,1805.771,332.499,2032,1253,2413,24.988,29.77,107.951,86677
dish2-roi-01,0.09,1964.458,207.047,1805,1496,2446,26.017,29.799,176.156,141441
dish2-roi-01,0.159,2774.656,737.427,2085,1753,4376,27.264,29.947,442.325,355156
dish2-roi-01,0.062,1528.82,331.33,1133,1046,2227,24.66,29.832,95.203,76441
dish2-roi-01,0.032,2067.269,149.995,1823,1823,2346,70.723,29.826,66.941,53749
dish2-roi-01,0.01,947.125,43.764,889,889,1007,66.841,29.803,9.437,7577
dish2-roi-01,0.039,2310.387,282.947,1807,1807,2814,27.913,30.075,89.201,71622
dish2-roi-01,0.426,3570.213,1448.524,1718,1149,6257,71.161,30.301,1520.698,1221013
dish2-roi-01,0.01,2089.25,69.267,1987,1987,2214,25.67,30.055,20.816,16714
dish2-roi-01,0.034,1261.037,151.809,1087,1087,1575,35.013,30.11,42.405,34048
dish2-roi-01,0.076,1970.098,338.961,1658,1156,2522,69.39,30.204,149.672,120176
dish2-roi-01,0.22,3734.661,964.994,2678,2242,5901,26.815,30.368,823.279,661035
dish2-roi-01,0.04,2038.469,210.347,1656,1656,2355,25.141,30.252,81.241,65231
dish2-roi-01,0.675,4432.618,2073.8,1828,1387,8617,28.314,30.695,2992.143,2402479
dish2-roi-01,0.049,1387.41,159.367,1141,1141,1672,40.765,30.294,67.39,54109
dish2-roi-01,0.092,2452.959,394.928,2330,1821,3212,25.546,30.384,226.071,181519
dish2-roi-01,0.017,2016.929,106.991,1865,1865,2193,25.856,30.297,35.167,28237
dish2-roi-01,0.191,2776.092,952.491,1675,1386,4877,69.963,30.523,528.991,424742
dish2-roi-01,0.077,2023.919,410.554,1297,1297,2775,24.893,30.445,156.282,125483
dish2-roi-01,0.106,1524.094,437.803,986,941,2341,30.875,30.569,161.344,129548
dish2-roi-01,0.121,1824.124,565.063,1822,1104,3164,42.658,30.676,220.368,176940
dish2-roi-01,0.579,3407.725,1110.644,1546,1208,5961,38.588,30.966,1973.514,1584592
dish2-roi-01,0.051,2077.976,268.984,2100,1611,2588,70.548,30.585,106.108,85197
dish2-roi-01,0.066,3015.528,492.072,2426,2228,4034,27.154,30.636,199.05,159823
dish2-roi-01,0.3,2270.448,924.807,1133,1003,4381,9.368,30.813,681.477,547178
dish2-roi-01,0.055,1213.591,126.831,1086,981,1474,71.664,30.706,66.504,53398
dish2-roi-01,0.144,2841.871,805.727,2048,1678,4625,26.24,30.829,410.568,329657
dish2-roi-01,0.436,3676.723,1414.919,2011,1012,6458,21.744,31.14,1602.698,1286853
dish2-roi-01,0.172,3146.623,646.531,3864,1928,4695,26.805,30.883,540.812,434234
dish2-roi-01,0.07,1702.286,274.414,1619,1208,2297,24.786,30.891,118.725,95328
dish2-roi-01,0.095,2659.711,645.975,2326,1641,3935,27.592,31.014,251.751,202138
dish2-roi-01,0.088,1333.944,159.334,1209,1041,1585,29.391,31.057,117.956,94710
dish2-roi-01,0.034,1831.963,122.046,1863,1509,2050,25.758,31.028,61.603,49463
dish2-roi-01,0.111,2218.337,466.447,1957,1405,3127,70.776,31.081,245.89,197432
dish2-roi-01,0.088,2312.31,533.284,2901,1428,3343,25.105,31.174,204.469,164174
dish2-roi-01,0.032,1131.115,75.709,1010,1010,1261,20.828,31.125,36.627,29409
dish2-roi-01,0.012,1313.4,102.165,1162,1162,1445,22.374,31.126,16.358,13134
dish2-roi-01,0.113,1780.527,540.788,1225,1017,2928,9.883,31.269,201.796,162028
dish2-roi-01,0.05,1838.6,216.517,1520,1479,2168,26.776,31.244,91.595,73544
dish2-roi-01,0.01,1497.625,81.908,1390,1390,1610,21.28,31.197,14.922,11981
